Sample in Buffer,Sample in Window,TRIGGER,dbg_sample[31:0],dbg_expected[31:0],dbg_pred[31:0],dbg_cycles[31:0],dbg_correct[31:0],dbg_pulse,custom_funct3[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX
4467,4467,0,168,0,0,655,169,0,2
4468,4468,0,168,0,0,655,169,0,2
4469,4469,0,168,0,0,655,169,0,6
4470,4470,0,168,0,0,655,169,0,6
4471,4471,0,168,0,0,655,169,0,6
4472,4472,0,168,0,0,655,169,0,2
4473,4473,0,168,0,0,655,169,0,2
4474,4474,0,168,0,0,655,169,0,2
4475,4475,0,168,0,0,655,169,0,2
4476,4476,0,168,0,0,655,169,0,0
4477,4477,0,168,0,0,655,169,0,0
4478,4478,0,168,0,0,655,169,0,0
4479,4479,0,168,0,0,655,169,0,2
4480,4480,0,168,0,0,655,169,0,2
4481,4481,0,168,0,0,655,169,0,2
4482,4482,0,168,0,0,655,169,0,7
4483,4483,0,168,0,0,655,169,0,7
4484,4484,0,168,0,0,655,169,0,7
4485,4485,0,168,0,0,655,169,0,2
4486,4486,0,168,0,0,655,169,0,2
4487,4487,0,168,0,0,655,169,0,2
4488,4488,0,168,0,0,655,169,0,2
4489,4489,0,168,0,0,655,169,0,6
4490,4490,0,168,0,0,655,169,0,6
4491,4491,0,168,0,0,655,169,0,6
4492,4492,0,168,0,0,655,169,0,2
4493,4493,0,168,0,0,655,169,0,2
4494,4494,0,168,0,0,655,169,0,2
4495,4495,0,168,0,0,655,169,0,2
4496,4496,0,168,0,0,655,169,0,0
4497,4497,0,168,0,0,655,169,0,0
4498,4498,0,168,0,0,655,169,0,0
4499,4499,0,168,0,0,655,169,0,2
4500,4500,0,168,0,0,655,169,0,2
4501,4501,0,168,0,0,655,169,0,2
4502,4502,0,168,0,0,655,169,0,7
4503,4503,0,168,0,0,655,169,0,7
4504,4504,0,168,0,0,655,169,0,7
4505,4505,0,168,0,0,655,169,0,2
4506,4506,0,168,0,0,655,169,0,2
4507,4507,0,168,0,0,655,169,0,2
4508,4508,0,168,0,0,655,169,0,2
4509,4509,0,168,0,0,655,169,0,6
4510,4510,0,168,0,0,655,169,0,6
4511,4511,0,168,0,0,655,169,0,6
4512,4512,0,168,0,0,655,169,0,2
4513,4513,0,168,0,0,655,169,0,2
4514,4514,0,168,0,0,655,169,0,2
4515,4515,0,168,0,0,655,169,0,2
4516,4516,0,168,0,0,655,169,0,0
4517,4517,0,168,0,0,655,169,0,0
4518,4518,0,168,0,0,655,169,0,0
4519,4519,0,168,0,0,655,169,0,2
4520,4520,0,168,0,0,655,169,0,2
4521,4521,0,168,0,0,655,169,0,2
4522,4522,0,168,0,0,655,169,0,7
4523,4523,0,168,0,0,655,169,0,7
4524,4524,0,168,0,0,655,169,0,7
4525,4525,0,168,0,0,655,169,0,2
4526,4526,0,168,0,0,655,169,0,2
4527,4527,0,168,0,0,655,169,0,2
4528,4528,0,168,0,0,655,169,0,2
4529,4529,0,168,0,0,655,169,0,6
4530,4530,0,168,0,0,655,169,0,6
4531,4531,0,168,0,0,655,169,0,6
4532,4532,0,168,0,0,655,169,0,2
4533,4533,0,168,0,0,655,169,0,2
4534,4534,0,168,0,0,655,169,0,2
4535,4535,0,168,0,0,655,169,0,2
4536,4536,0,168,0,0,655,169,0,0
4537,4537,0,168,0,0,655,169,0,0
4538,4538,0,168,0,0,655,169,0,0
4539,4539,0,168,0,0,655,169,0,2
4540,4540,0,168,0,0,655,169,0,2
4541,4541,0,168,0,0,655,169,0,2
4542,4542,0,168,0,0,655,169,0,7
4543,4543,0,168,0,0,655,169,0,7
4544,4544,0,168,0,0,655,169,0,7
4545,4545,0,168,0,0,655,169,0,2
4546,4546,0,168,0,0,655,169,0,2
4547,4547,0,168,0,0,655,169,0,2
4548,4548,0,168,0,0,655,169,0,2
4549,4549,0,168,0,0,655,169,0,6
4550,4550,0,168,0,0,655,169,0,6
4551,4551,0,168,0,0,655,169,0,6
4552,4552,0,168,0,0,655,169,0,2
4553,4553,0,168,0,0,655,169,0,2
4554,4554,0,168,0,0,655,169,0,2
4555,4555,0,168,0,0,655,169,0,2
4556,4556,0,168,0,0,655,169,0,0
4557,4557,0,168,0,0,655,169,0,0
4558,4558,0,168,0,0,655,169,0,0
4559,4559,0,168,0,0,655,169,0,2
4560,4560,0,168,0,0,655,169,0,2
4561,4561,0,168,0,0,655,169,0,2
4562,4562,0,168,0,0,655,169,0,7
4563,4563,0,168,0,0,655,169,0,7
4564,4564,0,168,0,0,655,169,0,7
4565,4565,0,168,0,0,655,169,0,2
4566,4566,0,168,0,0,655,169,0,2
4567,4567,0,168,0,0,655,169,0,2
4568,4568,0,168,0,0,655,169,0,2
4569,4569,0,168,0,0,655,169,0,6
4570,4570,0,168,0,0,655,169,0,6
4571,4571,0,168,0,0,655,169,0,6
4572,4572,0,168,0,0,655,169,0,2
4573,4573,0,168,0,0,655,169,0,2
4574,4574,0,168,0,0,655,169,0,2
4575,4575,0,168,0,0,655,169,0,2
4576,4576,0,168,0,0,655,169,0,0
4577,4577,0,168,0,0,655,169,0,0
4578,4578,0,168,0,0,655,169,0,0
4579,4579,0,168,0,0,655,169,0,2
4580,4580,0,168,0,0,655,169,0,2
4581,4581,0,168,0,0,655,169,0,2
4582,4582,0,168,0,0,655,169,0,7
4583,4583,0,168,0,0,655,169,0,7
4584,4584,0,168,0,0,655,169,0,7
4585,4585,0,168,0,0,655,169,0,2
4586,4586,0,168,0,0,655,169,0,2
4587,4587,0,168,0,0,655,169,0,2
4588,4588,0,168,0,0,655,169,0,2
4589,4589,0,168,0,0,655,169,0,6
4590,4590,0,168,0,0,655,169,0,6
4591,4591,0,168,0,0,655,169,0,6
4592,4592,0,168,0,0,655,169,0,2
4593,4593,0,168,0,0,655,169,0,2
4594,4594,0,168,0,0,655,169,0,2
4595,4595,0,168,0,0,655,169,0,2
4596,4596,0,168,0,0,655,169,0,0
4597,4597,0,168,0,0,655,169,0,0
4598,4598,0,168,0,0,655,169,0,0
4599,4599,0,168,0,0,655,169,0,2
4600,4600,0,168,0,0,655,169,0,2
4601,4601,0,168,0,0,655,169,0,2
4602,4602,0,168,0,0,655,169,0,7
4603,4603,0,168,0,0,655,169,0,7
4604,4604,0,168,0,0,655,169,0,7
4605,4605,0,168,0,0,655,169,0,2
4606,4606,0,168,0,0,655,169,0,2
4607,4607,0,168,0,0,655,169,0,2
4608,4608,0,168,0,0,655,169,0,2
4609,4609,0,168,0,0,655,169,0,6
4610,4610,0,168,0,0,655,169,0,6
4611,4611,0,168,0,0,655,169,0,6
4612,4612,0,168,0,0,655,169,0,2
4613,4613,0,168,0,0,655,169,0,2
4614,4614,0,168,0,0,655,169,0,2
4615,4615,0,168,0,0,655,169,0,2
4616,4616,0,168,0,0,655,169,0,0
4617,4617,0,168,0,0,655,169,0,0
4618,4618,0,168,0,0,655,169,0,0
4619,4619,0,168,0,0,655,169,0,2
4620,4620,0,168,0,0,655,169,0,2
4621,4621,0,168,0,0,655,169,0,2
4622,4622,0,168,0,0,655,169,0,7
4623,4623,0,168,0,0,655,169,0,7
4624,4624,0,168,0,0,655,169,0,7
4625,4625,0,168,0,0,655,169,0,2
4626,4626,0,168,0,0,655,169,0,2
4627,4627,0,168,0,0,655,169,0,2
4628,4628,0,168,0,0,655,169,0,2
4629,4629,0,168,0,0,655,169,0,6
4630,4630,0,168,0,0,655,169,0,6
4631,4631,0,168,0,0,655,169,0,6
4632,4632,0,168,0,0,655,169,0,2
4633,4633,0,168,0,0,655,169,0,2
4634,4634,0,168,0,0,655,169,0,2
4635,4635,0,168,0,0,655,169,0,2
4636,4636,0,168,0,0,655,169,0,0
4637,4637,0,168,0,0,655,169,0,0
4638,4638,0,168,0,0,655,169,0,0
4639,4639,0,168,0,0,655,169,0,2
4640,4640,0,168,0,0,655,169,0,2
4641,4641,0,168,0,0,655,169,0,2
4642,4642,0,168,0,0,655,169,0,7
4643,4643,0,168,0,0,655,169,0,7
4644,4644,0,168,0,0,655,169,0,7
4645,4645,0,168,0,0,655,169,0,2
4646,4646,0,168,0,0,655,169,0,2
4647,4647,0,168,0,0,655,169,0,2
4648,4648,0,168,0,0,655,169,0,2
4649,4649,0,168,0,0,655,169,0,6
4650,4650,0,168,0,0,655,169,0,6
4651,4651,0,168,0,0,655,169,0,6
4652,4652,0,168,0,0,655,169,0,2
4653,4653,0,168,0,0,655,169,0,2
4654,4654,0,168,0,0,655,169,0,2
4655,4655,0,168,0,0,655,169,0,2
4656,4656,0,168,0,0,655,169,0,0
4657,4657,0,168,0,0,655,169,0,0
4658,4658,0,168,0,0,655,169,0,0
4659,4659,0,168,0,0,655,169,0,2
4660,4660,0,168,0,0,655,169,0,2
4661,4661,0,168,0,0,655,169,0,2
4662,4662,0,168,0,0,655,169,0,7
4663,4663,0,168,0,0,655,169,0,7
4664,4664,0,168,0,0,655,169,0,7
4665,4665,0,168,0,0,655,169,0,2
4666,4666,0,168,0,0,655,169,0,2
4667,4667,0,168,0,0,655,169,0,2
4668,4668,0,168,0,0,655,169,0,2
4669,4669,0,168,0,0,655,169,0,6
4670,4670,0,168,0,0,655,169,0,6
4671,4671,0,168,0,0,655,169,0,6
4672,4672,0,168,0,0,655,169,0,2
4673,4673,0,168,0,0,655,169,0,2
4674,4674,0,168,0,0,655,169,0,2
4675,4675,0,168,0,0,655,169,0,2
4676,4676,0,168,0,0,655,169,0,0
4677,4677,0,168,0,0,655,169,0,0
4678,4678,0,168,0,0,655,169,0,0
4679,4679,0,168,0,0,655,169,0,2
4680,4680,0,168,0,0,655,169,0,2
4681,4681,0,168,0,0,655,169,0,2
4682,4682,0,168,0,0,655,169,0,7
4683,4683,0,168,0,0,655,169,0,7
4684,4684,0,168,0,0,655,169,0,7
4685,4685,0,168,0,0,655,169,0,2
4686,4686,0,168,0,0,655,169,0,2
4687,4687,0,168,0,0,655,169,0,2
4688,4688,0,168,0,0,655,169,0,2
4689,4689,0,168,0,0,655,169,0,6
4690,4690,0,168,0,0,655,169,0,6
4691,4691,0,168,0,0,655,169,0,6
4692,4692,0,168,0,0,655,169,0,2
4693,4693,0,168,0,0,655,169,0,2
4694,4694,0,168,0,0,655,169,0,2
4695,4695,0,168,0,0,655,169,0,2
4696,4696,0,168,0,0,655,169,0,0
4697,4697,0,168,0,0,655,169,0,0
4698,4698,0,168,0,0,655,169,0,0
4699,4699,0,168,0,0,655,169,0,2
4700,4700,0,168,0,0,655,169,0,2
4701,4701,0,168,0,0,655,169,0,2
4702,4702,0,168,0,0,655,169,0,7
4703,4703,0,168,0,0,655,169,0,7
4704,4704,0,168,0,0,655,169,0,7
4705,4705,0,168,0,0,655,169,0,2
4706,4706,0,168,0,0,655,169,0,2
4707,4707,0,168,0,0,655,169,0,2
4708,4708,0,168,0,0,655,169,0,2
4709,4709,0,168,0,0,655,169,0,6
4710,4710,0,168,0,0,655,169,0,6
4711,4711,0,168,0,0,655,169,0,6
4712,4712,0,168,0,0,655,169,0,2
4713,4713,0,168,0,0,655,169,0,2
4714,4714,0,168,0,0,655,169,0,2
4715,4715,0,168,0,0,655,169,0,2
4716,4716,0,168,0,0,655,169,0,0
4717,4717,0,168,0,0,655,169,0,0
4718,4718,0,168,0,0,655,169,0,0
4719,4719,0,168,0,0,655,169,0,2
4720,4720,0,168,0,0,655,169,0,2
4721,4721,0,168,0,0,655,169,0,2
4722,4722,0,168,0,0,655,169,0,7
4723,4723,0,168,0,0,655,169,0,7
4724,4724,0,168,0,0,655,169,0,7
4725,4725,0,168,0,0,655,169,0,2
4726,4726,0,168,0,0,655,169,0,2
4727,4727,0,168,0,0,655,169,0,2
4728,4728,0,168,0,0,655,169,0,2
4729,4729,0,168,0,0,655,169,0,6
4730,4730,0,168,0,0,655,169,0,6
4731,4731,0,168,0,0,655,169,0,6
4732,4732,0,168,0,0,655,169,0,2
4733,4733,0,168,0,0,655,169,0,2
4734,4734,0,168,0,0,655,169,0,2
4735,4735,0,168,0,0,655,169,0,2
4736,4736,0,168,0,0,655,169,0,0
4737,4737,0,168,0,0,655,169,0,0
4738,4738,0,168,0,0,655,169,0,0
4739,4739,0,168,0,0,655,169,0,2
4740,4740,0,168,0,0,655,169,0,2
4741,4741,0,168,0,0,655,169,0,2
4742,4742,0,168,0,0,655,169,0,7
4743,4743,0,168,0,0,655,169,0,7
4744,4744,0,168,0,0,655,169,0,7
4745,4745,0,168,0,0,655,169,0,2
4746,4746,0,168,0,0,655,169,0,2
4747,4747,0,168,0,0,655,169,0,2
4748,4748,0,168,0,0,655,169,0,2
4749,4749,0,168,0,0,655,169,0,6
4750,4750,0,168,0,0,655,169,0,6
4751,4751,0,168,0,0,655,169,0,6
4752,4752,0,168,0,0,655,169,0,2
4753,4753,0,168,0,0,655,169,0,2
4754,4754,0,168,0,0,655,169,0,2
4755,4755,0,168,0,0,655,169,0,2
4756,4756,0,168,0,0,655,169,0,0
4757,4757,0,168,0,0,655,169,0,0
4758,4758,0,168,0,0,655,169,0,0
4759,4759,0,168,0,0,655,169,0,2
4760,4760,0,168,0,0,655,169,0,2
4761,4761,0,168,0,0,655,169,0,2
4762,4762,0,168,0,0,655,169,0,7
4763,4763,0,168,0,0,655,169,0,7
4764,4764,0,168,0,0,655,169,0,7
4765,4765,0,168,0,0,655,169,0,2
4766,4766,0,168,0,0,655,169,0,2
4767,4767,0,168,0,0,655,169,0,2
4768,4768,0,168,0,0,655,169,0,2
4769,4769,0,168,0,0,655,169,0,6
4770,4770,0,168,0,0,655,169,0,6
4771,4771,0,168,0,0,655,169,0,6
4772,4772,0,168,0,0,655,169,0,2
4773,4773,0,168,0,0,655,169,0,2
4774,4774,0,168,0,0,655,169,0,2
4775,4775,0,168,0,0,655,169,0,2
4776,4776,0,168,0,0,655,169,0,0
4777,4777,0,168,0,0,655,169,0,0
4778,4778,0,168,0,0,655,169,0,0
4779,4779,0,168,0,0,655,169,0,2
4780,4780,0,168,0,0,655,169,0,2
4781,4781,0,168,0,0,655,169,0,2
4782,4782,0,168,0,0,655,169,0,7
4783,4783,0,168,0,0,655,169,0,7
4784,4784,0,168,0,0,655,169,0,7
4785,4785,0,168,0,0,655,169,0,2
4786,4786,0,168,0,0,655,169,0,2
4787,4787,0,168,0,0,655,169,0,2
4788,4788,0,168,0,0,655,169,0,2
4789,4789,0,168,0,0,655,169,0,6
4790,4790,0,168,0,0,655,169,0,6
4791,4791,0,168,0,0,655,169,0,6
4792,4792,0,168,0,0,655,169,0,2
4793,4793,0,168,0,0,655,169,0,2
4794,4794,0,168,0,0,655,169,0,2
4795,4795,0,168,0,0,655,169,0,2
4796,4796,0,168,0,0,655,169,0,0
4797,4797,0,168,0,0,655,169,0,0
4798,4798,0,168,0,0,655,169,0,0
4799,4799,0,168,0,0,655,169,0,2
4800,4800,0,168,0,0,655,169,0,2
4801,4801,0,168,0,0,655,169,0,2
4802,4802,0,168,0,0,655,169,0,7
4803,4803,0,168,0,0,655,169,0,7
4804,4804,0,168,0,0,655,169,0,7
4805,4805,0,168,0,0,655,169,0,2
4806,4806,0,168,0,0,655,169,0,2
4807,4807,0,168,0,0,655,169,0,2
4808,4808,0,168,0,0,655,169,0,2
4809,4809,0,168,0,0,655,169,0,6
4810,4810,0,168,0,0,655,169,0,6
4811,4811,0,168,0,0,655,169,0,6
4812,4812,0,168,0,0,655,169,0,2
4813,4813,0,168,0,0,655,169,0,2
4814,4814,0,168,0,0,655,169,0,2
4815,4815,0,168,0,0,655,169,0,2
4816,4816,0,168,0,0,655,169,0,0
4817,4817,0,168,0,0,655,169,0,0
4818,4818,0,168,0,0,655,169,0,0
4819,4819,0,168,0,0,655,169,0,2
4820,4820,0,168,0,0,655,169,0,2
4821,4821,0,168,0,0,655,169,0,2
4822,4822,0,168,0,0,655,169,0,7
4823,4823,0,168,0,0,655,169,0,7
4824,4824,0,168,0,0,655,169,0,7
4825,4825,0,168,0,0,655,169,0,2
4826,4826,0,168,0,0,655,169,0,2
4827,4827,0,168,0,0,655,169,0,2
4828,4828,0,168,0,0,655,169,0,2
4829,4829,0,168,0,0,655,169,0,6
4830,4830,0,168,0,0,655,169,0,6
4831,4831,0,168,0,0,655,169,0,6
4832,4832,0,168,0,0,655,169,0,2
4833,4833,0,168,0,0,655,169,0,2
4834,4834,0,168,0,0,655,169,0,2
4835,4835,0,168,0,0,655,169,0,2
4836,4836,0,168,0,0,655,169,0,0
4837,4837,0,168,0,0,655,169,0,0
4838,4838,0,168,0,0,655,169,0,0
4839,4839,0,168,0,0,655,169,0,2
4840,4840,0,168,0,0,655,169,0,2
4841,4841,0,168,0,0,655,169,0,2
4842,4842,0,168,0,0,655,169,0,7
4843,4843,0,168,0,0,655,169,0,7
4844,4844,0,168,0,0,655,169,0,7
4845,4845,0,168,0,0,655,169,0,2
4846,4846,0,168,0,0,655,169,0,2
4847,4847,0,168,0,0,655,169,0,2
4848,4848,0,168,0,0,655,169,0,2
4849,4849,0,168,0,0,655,169,0,6
4850,4850,0,168,0,0,655,169,0,6
4851,4851,0,168,0,0,655,169,0,6
4852,4852,0,168,0,0,655,169,0,2
4853,4853,0,168,0,0,655,169,0,2
4854,4854,0,168,0,0,655,169,0,2
4855,4855,0,168,0,0,655,169,0,2
4856,4856,0,168,0,0,655,169,0,0
4857,4857,0,168,0,0,655,169,0,0
4858,4858,0,168,0,0,655,169,0,0
4859,4859,0,168,0,0,655,169,0,2
4860,4860,0,168,0,0,655,169,0,2
4861,4861,0,168,0,0,655,169,0,2
4862,4862,0,168,0,0,655,169,0,7
4863,4863,0,168,0,0,655,169,0,7
4864,4864,0,168,0,0,655,169,0,7
4865,4865,0,168,0,0,655,169,0,2
4866,4866,0,168,0,0,655,169,0,2
4867,4867,0,168,0,0,655,169,0,2
4868,4868,0,168,0,0,655,169,0,2
4869,4869,0,168,0,0,655,169,0,6
4870,4870,0,168,0,0,655,169,0,6
4871,4871,0,168,0,0,655,169,0,6
4872,4872,0,168,0,0,655,169,0,2
4873,4873,0,168,0,0,655,169,0,2
4874,4874,0,168,0,0,655,169,0,2
4875,4875,0,168,0,0,655,169,0,2
4876,4876,0,168,0,0,655,169,0,0
4877,4877,0,168,0,0,655,169,0,0
4878,4878,0,168,0,0,655,169,0,0
4879,4879,0,168,0,0,655,169,0,2
4880,4880,0,168,0,0,655,169,0,2
4881,4881,0,168,0,0,655,169,0,2
4882,4882,0,168,0,0,655,169,0,7
4883,4883,0,168,0,0,655,169,0,7
4884,4884,0,168,0,0,655,169,0,7
4885,4885,0,168,0,0,655,169,0,2
4886,4886,0,168,0,0,655,169,0,2
4887,4887,0,168,0,0,655,169,0,2
4888,4888,0,168,0,0,655,169,0,2
4889,4889,0,168,0,0,655,169,0,6
4890,4890,0,168,0,0,655,169,0,6
4891,4891,0,168,0,0,655,169,0,6
4892,4892,0,168,0,0,655,169,0,2
4893,4893,0,168,0,0,655,169,0,2
4894,4894,0,168,0,0,655,169,0,2
4895,4895,0,168,0,0,655,169,0,2
4896,4896,0,168,0,0,655,169,0,0
4897,4897,0,168,0,0,655,169,0,0
4898,4898,0,168,0,0,655,169,0,0
4899,4899,0,168,0,0,655,169,0,2
4900,4900,0,168,0,0,655,169,0,2
4901,4901,0,168,0,0,655,169,0,2
4902,4902,0,168,0,0,655,169,0,7
4903,4903,0,168,0,0,655,169,0,7
4904,4904,0,168,0,0,655,169,0,7
4905,4905,0,168,0,0,655,169,0,2
4906,4906,0,168,0,0,655,169,0,2
4907,4907,0,168,0,0,655,169,0,2
4908,4908,0,168,0,0,655,169,0,2
4909,4909,0,168,0,0,655,169,0,6
4910,4910,0,168,0,0,655,169,0,6
4911,4911,0,168,0,0,655,169,0,6
4912,4912,0,168,0,0,655,169,0,2
4913,4913,0,168,0,0,655,169,0,2
4914,4914,0,168,0,0,655,169,0,2
4915,4915,0,168,0,0,655,169,0,2
4916,4916,0,168,0,0,655,169,0,0
4917,4917,0,168,0,0,655,169,0,0
4918,4918,0,168,0,0,655,169,0,0
4919,4919,0,168,0,0,655,169,0,2
4920,4920,0,168,0,0,655,169,0,2
4921,4921,0,168,0,0,655,169,0,2
4922,4922,0,168,0,0,655,169,0,7
4923,4923,0,168,0,0,655,169,0,7
4924,4924,0,168,0,0,655,169,0,7
4925,4925,0,168,0,0,655,169,0,2
4926,4926,0,168,0,0,655,169,0,2
4927,4927,0,168,0,0,655,169,0,2
4928,4928,0,168,0,0,655,169,0,2
4929,4929,0,168,0,0,655,169,0,6
4930,4930,0,168,0,0,655,169,0,6
4931,4931,0,168,0,0,655,169,0,6
4932,4932,0,168,0,0,655,169,0,2
4933,4933,0,168,0,0,655,169,0,2
4934,4934,0,168,0,0,655,169,0,2
4935,4935,0,168,0,0,655,169,0,2
4936,4936,0,168,0,0,655,169,0,0
4937,4937,0,168,0,0,655,169,0,0
4938,4938,0,168,0,0,655,169,0,0
4939,4939,0,168,0,0,655,169,0,2
4940,4940,0,168,0,0,655,169,0,2
4941,4941,0,168,0,0,655,169,0,2
4942,4942,0,168,0,0,655,169,0,7
4943,4943,0,168,0,0,655,169,0,7
4944,4944,0,168,0,0,655,169,0,7
4945,4945,0,168,0,0,655,169,0,2
4946,4946,0,168,0,0,655,169,0,2
4947,4947,0,168,0,0,655,169,0,2
4948,4948,0,168,0,0,655,169,0,2
4949,4949,0,168,0,0,655,169,0,6
4950,4950,0,168,0,0,655,169,0,6
4951,4951,0,168,0,0,655,169,0,6
4952,4952,0,168,0,0,655,169,0,2
4953,4953,0,168,0,0,655,169,0,2
4954,4954,0,168,0,0,655,169,0,2
4955,4955,0,168,0,0,655,169,0,2
4956,4956,0,168,0,0,655,169,0,0
4957,4957,0,168,0,0,655,169,0,0
4958,4958,0,168,0,0,655,169,0,0
4959,4959,0,168,0,0,655,169,0,2
4960,4960,0,168,0,0,655,169,0,2
4961,4961,0,168,0,0,655,169,0,2
4962,4962,0,168,0,0,655,169,0,7
4963,4963,0,168,0,0,655,169,0,7
4964,4964,0,168,0,0,655,169,0,7
4965,4965,0,168,0,0,655,169,0,2
4966,4966,0,168,0,0,655,169,0,2
4967,4967,0,168,0,0,655,169,0,2
4968,4968,0,168,0,0,655,169,0,2
4969,4969,0,168,0,0,655,169,0,6
4970,4970,0,168,0,0,655,169,0,6
4971,4971,0,168,0,0,655,169,0,6
4972,4972,0,168,0,0,655,169,0,2
4973,4973,0,168,0,0,655,169,0,2
4974,4974,0,168,0,0,655,169,0,2
4975,4975,0,168,0,0,655,169,0,2
4976,4976,0,168,0,0,655,169,0,0
4977,4977,0,168,0,0,655,169,0,0
4978,4978,0,168,0,0,655,169,0,0
4979,4979,0,168,0,0,655,169,0,2
4980,4980,0,168,0,0,655,169,0,2
4981,4981,0,168,0,0,655,169,0,2
4982,4982,0,168,0,0,655,169,0,7
4983,4983,0,168,0,0,655,169,0,7
4984,4984,0,168,0,0,655,169,0,7
4985,4985,0,168,0,0,655,169,0,2
4986,4986,0,168,0,0,655,169,0,2
4987,4987,0,168,0,0,655,169,0,2
4988,4988,0,168,0,0,655,169,0,2
4989,4989,0,168,0,0,655,169,0,6
4990,4990,0,168,0,0,655,169,0,6
4991,4991,0,168,0,0,655,169,0,6
4992,4992,0,168,0,0,655,169,0,2
4993,4993,0,168,0,0,655,169,0,2
4994,4994,0,168,0,0,655,169,0,2
4995,4995,0,168,0,0,655,169,0,2
4996,4996,0,168,0,0,655,169,0,0
4997,4997,0,168,0,0,655,169,0,0
4998,4998,0,168,0,0,655,169,0,0
4999,4999,0,168,0,0,655,169,0,2
5000,5000,0,168,0,0,655,169,0,2
5001,5001,0,168,0,0,655,169,0,2
5002,5002,0,168,0,0,655,169,0,7
5003,5003,0,168,0,0,655,169,0,7
5004,5004,0,168,0,0,655,169,0,7
5005,5005,0,168,0,0,655,169,0,2
5006,5006,0,168,0,0,655,169,0,2
5007,5007,0,168,0,0,655,169,0,2
5008,5008,0,168,0,0,655,169,0,2
5009,5009,0,168,0,0,655,169,0,6
5010,5010,0,168,0,0,655,169,0,6
5011,5011,0,168,0,0,655,169,0,6
5012,5012,0,168,0,0,655,169,0,2
5013,5013,0,168,0,0,655,169,0,2
5014,5014,0,168,0,0,655,169,0,2
5015,5015,0,168,0,0,655,169,0,2
5016,5016,0,168,0,0,655,169,0,0
5017,5017,0,168,0,0,655,169,0,0
5018,5018,0,168,0,0,655,169,0,0
5019,5019,0,168,0,0,655,169,0,2
5020,5020,0,168,0,0,655,169,0,2
5021,5021,0,168,0,0,655,169,0,2
5022,5022,0,168,0,0,655,169,0,7
5023,5023,0,168,0,0,655,169,0,7
5024,5024,0,168,0,0,655,169,0,7
5025,5025,0,168,0,0,655,169,0,2
5026,5026,0,168,0,0,655,169,0,2
5027,5027,0,168,0,0,655,169,0,2
5028,5028,0,168,0,0,655,169,0,2
5029,5029,0,168,0,0,655,169,0,6
5030,5030,0,168,0,0,655,169,0,6
5031,5031,0,168,0,0,655,169,0,6
5032,5032,0,168,0,0,655,169,0,2
5033,5033,0,168,0,0,655,169,0,2
5034,5034,0,168,0,0,655,169,0,2
5035,5035,0,168,0,0,655,169,0,2
5036,5036,0,168,0,0,655,169,0,0
5037,5037,0,168,0,0,655,169,0,0
5038,5038,0,168,0,0,655,169,0,0
5039,5039,0,168,0,0,655,169,0,2
5040,5040,0,168,0,0,655,169,0,2
5041,5041,0,168,0,0,655,169,0,2
5042,5042,0,168,0,0,655,169,0,7
5043,5043,0,168,0,0,655,169,0,7
5044,5044,0,168,0,0,655,169,0,7
5045,5045,0,168,0,0,655,169,0,2
5046,5046,0,168,0,0,655,169,0,2
5047,5047,0,168,0,0,655,169,0,2
5048,5048,0,168,0,0,655,169,0,2
5049,5049,0,168,0,0,655,169,0,6
5050,5050,0,168,0,0,655,169,0,6
5051,5051,0,168,0,0,655,169,0,6
5052,5052,0,168,0,0,655,169,0,2
5053,5053,0,168,0,0,655,169,0,2
5054,5054,0,168,0,0,655,169,0,2
5055,5055,0,168,0,0,655,169,0,2
5056,5056,0,168,0,0,655,169,0,0
5057,5057,0,168,0,0,655,169,0,0
5058,5058,0,168,0,0,655,169,0,0
5059,5059,0,168,0,0,655,169,0,2
5060,5060,0,168,0,0,655,169,0,2
5061,5061,0,168,0,0,655,169,0,2
5062,5062,0,168,0,0,655,169,0,7
5063,5063,0,168,0,0,655,169,0,7
5064,5064,0,168,0,0,655,169,0,7
5065,5065,0,168,0,0,655,169,0,2
5066,5066,0,168,0,0,655,169,0,2
5067,5067,0,168,0,0,655,169,0,2
5068,5068,0,168,0,0,655,169,0,2
5069,5069,0,168,0,0,655,169,0,6
5070,5070,0,168,0,0,655,169,0,6
5071,5071,0,168,0,0,655,169,0,6
5072,5072,0,168,0,0,655,169,0,2
5073,5073,0,168,0,0,655,169,0,2
5074,5074,0,168,0,0,655,169,0,2
5075,5075,0,168,0,0,655,169,0,2
5076,5076,0,168,0,0,655,169,0,0
5077,5077,0,168,0,0,655,169,0,0
5078,5078,0,168,0,0,655,169,0,0
5079,5079,0,168,0,0,655,169,0,2
5080,5080,0,168,0,0,655,169,0,2
5081,5081,0,168,0,0,655,169,0,2
5082,5082,0,168,0,0,655,169,0,7
5083,5083,0,168,0,0,655,169,0,7
5084,5084,0,168,0,0,655,169,0,7
5085,5085,0,168,0,0,655,169,0,2
5086,5086,0,168,0,0,655,169,0,2
5087,5087,0,168,0,0,655,169,0,2
5088,5088,0,168,0,0,655,169,0,2
5089,5089,0,168,0,0,655,169,0,6
5090,5090,0,168,0,0,655,169,0,6
5091,5091,0,168,0,0,655,169,0,6
5092,5092,0,168,0,0,655,169,0,2
5093,5093,0,168,0,0,655,169,0,2
5094,5094,0,168,0,0,655,169,0,2
